,exp_name,env_name,seed,metric,env_step,value
155,cir,acrobot_swingup,7,avg_return,200000,140.3905792236328
156,cir,acrobot_swingup,7,avg_return,225000,9.91834831237793
157,cir,acrobot_swingup,7,avg_return,250000,67.39281463623047
158,cir,acrobot_swingup,7,avg_return,275000,82.28999328613281
159,cir,acrobot_swingup,7,avg_return,300000,70.77117156982422
160,cir,acrobot_swingup,7,avg_return,325000,124.5226058959961
161,cir,acrobot_swingup,7,avg_return,350000,236.08958435058594
162,cir,acrobot_swingup,7,avg_return,375000,287.2566833496094
163,cir,acrobot_swingup,7,avg_return,400000,327.8751525878906
164,cir,acrobot_swingup,7,avg_return,425000,180.1957244873047
165,cir,acrobot_swingup,7,avg_return,450000,282.7644348144531
166,cir,acrobot_swingup,7,avg_return,475000,349.35504150390625
167,cir,acrobot_swingup,7,avg_return,500000,343.82318115234375
168,cir,acrobot_swingup,8,avg_return,0,0
169,cir,acrobot_swingup,8,avg_return,25000,1.5843803882598877
170,cir,acrobot_swingup,8,avg_return,50000,25.856239318847656
171,cir,acrobot_swingup,8,avg_return,75000,27.622726440429688
172,cir,acrobot_swingup,8,avg_return,100000,34.324947357177734
173,cir,acrobot_swingup,8,avg_return,125000,21.001962661743164
174,cir,acrobot_swingup,8,avg_return,150000,75.30973052978516
175,cir,acrobot_swingup,8,avg_return,175000,55.87040328979492
176,cir,acrobot_swingup,8,avg_return,200000,200.95858764648438
177,cir,acrobot_swingup,8,avg_return,225000,139.75820922851562
178,cir,acrobot_swingup,8,avg_return,250000,272.22369384765625
179,cir,acrobot_swingup,8,avg_return,275000,144.20716857910156
180,cir,acrobot_swingup,8,avg_return,300000,204.99546813964844
181,cir,acrobot_swingup,8,avg_return,325000,338.7748718261719
182,cir,acrobot_swingup,8,avg_return,350000,248.53773498535156
183,cir,acrobot_swingup,8,avg_return,375000,243.07318115234375
184,cir,acrobot_swingup,8,avg_return,400000,313.45953369140625
185,cir,acrobot_swingup,8,avg_return,425000,353.1072998046875
186,cir,acrobot_swingup,8,avg_return,450000,384.1337585449219
187,cir,acrobot_swingup,8,avg_return,475000,378.93231201171875
188,cir,acrobot_swingup,8,avg_return,500000,351.38079833984375
189,cir,acrobot_swingup,9,avg_return,0,0
190,cir,acrobot_swingup,9,avg_return,25000,2.8863444328308105
191,cir,acrobot_swingup,9,avg_return,50000,25.98578453063965
192,cir,acrobot_swingup,9,avg_return,75000,56.09901428222656
193,cir,acrobot_swingup,9,avg_return,100000,51.944252014160156
194,cir,acrobot_swingup,9,avg_return,125000,59.50448226928711
195,cir,acrobot_swingup,9,avg_return,150000,32.434532165527344
196,cir,acrobot_swingup,9,avg_return,175000,126.96351623535156
197,cir,acrobot_swingup,9,avg_return,200000,162.3660125732422
198,cir,acrobot_swingup,9,avg_return,225000,146.95211791992188
199,cir,acrobot_swingup,9,avg_return,250000,203.74078369140625
200,cir,acrobot_swingup,9,avg_return,275000,279.9163513183594
201,cir,acrobot_swingup,9,avg_return,300000,287.60400390625
202,cir,acrobot_swingup,9,avg_return,325000,293.1584777832031
203,cir,acrobot_swingup,9,avg_return,350000,434.4140625
204,cir,acrobot_swingup,9,avg_return,375000,393.4727478027344
205,cir,acrobot_swingup,9,avg_return,400000,398.30340576171875
206,cir,acrobot_swingup,9,avg_return,425000,378.66217041015625
207,cir,acrobot_swingup,9,avg_return,450000,389.8310852050781
208,cir,acrobot_swingup,9,avg_return,475000,420.0032653808594
209,cir,acrobot_swingup,9,avg_return,500000,343.106689453125
210,cir,cartpole_balance,10,avg_return,0,0
211,cir,cartpole_balance,10,avg_return,25000,889.3250732421875
212,cir,cartpole_balance,10,avg_return,50000,991.2588500976562
213,cir,cartpole_balance,10,avg_return,75000,997.3920288085938
214,cir,cartpole_balance,10,avg_return,100000,982.6199340820312
215,cir,cartpole_balance,10,avg_return,125000,991.7772827148438
216,cir,cartpole_balance,10,avg_return,150000,993.4140014648438
217,cir,cartpole_balance,10,avg_return,175000,994.413818359375
218,cir,cartpole_balance,10,avg_return,200000,991.9699096679688
219,cir,cartpole_balance,10,avg_return,225000,989.18505859375
220,cir,cartpole_balance,10,avg_return,250000,997.5650024414062
221,cir,cartpole_balance,10,avg_return,275000,998.5438232421875
222,cir,cartpole_balance,10,avg_return,300000,995.280517578125
223,cir,cartpole_balance,10,avg_return,325000,998.8203125
224,cir,cartpole_balance,10,avg_return,350000,989.3321533203125
225,cir,cartpole_balance,10,avg_return,375000,989.0862426757812
226,cir,cartpole_balance,10,avg_return,400000,992.8886108398438
227,cir,cartpole_balance,10,avg_return,425000,999.0380859375
228,cir,cartpole_balance,10,avg_return,450000,995.3781127929688
